X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
0.0,50.0,4.21282639e-36,49.13356936,4.21282639e-36,-0.86643064,0.0582689084,-0.0174805094,0.0
0.0,45.0,9.62397943e-33,44.22021246,9.62397943e-33,-0.77978754,0.0582689084,-0.0174805094,0.0
0.0,40.0,9.62397943e-33,39.3068555,9.62397943e-33,-0.6931445,0.0582689084,-0.0174805094,0.0
0.0,35.0,9.62397943e-33,34.39349854,9.62397943e-33,-0.60650146,0.0582689084,-0.0174805094,0.0
0.0,30.0,9.62397943e-33,29.48014164,9.62397943e-33,-0.51985836,0.0582689084,-0.0174805094,0.0
0.0,25.0,9.62397943e-33,24.56678468,9.62397943e-33,-0.43321532,0.0582689084,-0.0174805094,0.0
0.0,20.0,9.62397943e-33,19.65342775,9.62397943e-33,-0.34657225,0.0582689084,-0.0174805094,0.0
0.0,15.0,9.62397943e-33,14.74007082,9.62397943e-33,-0.25992918,0.0582689084,-0.0174805094,0.0
0.0,10.0,9.62397943e-33,9.826713875,9.62397943e-33,-0.173286125,0.0582689084,-0.0174805094,0.0
0.0,5.0,9.62397943e-33,4.9133569375,9.62397943e-33,-0.0866430625,0.0582689084,-0.0174805094,0.0
0.0,0.0,4.21282639e-36,1.51489826e-35,4.21282639e-36,1.51489826e-35,0.0582689084,-0.0174805094,0.0
5.0,50.0,5.300000012,49.13356936,0.300000012,-0.86643064,0.0582689084,-0.0174805094,0.0
5.0,45.0,5.300000012,44.22021246,0.300000012,-0.77978754,0.0582689084,-0.0174805094,0.0
5.0,40.0,5.300000012,39.3068555,0.300000012,-0.6931445,0.0582689084,-0.0174805094,0.0
5.0,35.0,5.300000012,34.39349854,0.300000012,-0.60650146,0.0582689084,-0.0174805094,0.0
5.0,30.0,5.300000012,29.48014164,0.300000012,-0.51985836,0.0582689084,-0.0174805094,0.0
5.0,25.0,5.300000012,24.56678468,0.300000012,-0.43321532,0.0582689084,-0.0174805094,0.0
5.0,20.0,5.300000012,19.65342775,0.300000012,-0.34657225,0.0582689084,-0.0174805094,0.0
5.0,15.0,5.300000012,14.74007082,0.300000012,-0.25992918,0.0582689084,-0.0174805094,0.0
5.0,10.0,5.300000012,9.826713875,0.300000012,-0.173286125,0.0582689084,-0.0174805094,0.0
5.0,5.0,5.300000012,4.9133569375,0.300000012,-0.0866430625,0.0582689084,-0.0174805094,0.0
5.0,0.0,5.300000012,-1.29500048e-16,0.300000012,-1.29500048e-16,0.0582689084,-0.0174805094,0.0
10.0,50.0,10.600000024,49.13356936,0.600000024,-0.86643064,0.0582689084,-0.0174805094,0.0
10.0,45.0,10.600000024,44.22021246,0.600000024,-0.77978754,0.0582689084,-0.0174805094,0.0
10.0,40.0,10.600000024,39.3068555,0.600000024,-0.6931445,0.0582689084,-0.0174805094,0.0
10.0,35.0,10.600000024,34.39349854,0.600000024,-0.60650146,0.0582689084,-0.0174805094,0.0
10.0,30.0,10.600000024,29.48014164,0.600000024,-0.51985836,0.0582689084,-0.0174805094,0.0
10.0,25.0,10.600000024,24.56678468,0.600000024,-0.43321532,0.0582689084,-0.0174805094,0.0
10.0,20.0,10.600000024,19.65342775,0.600000024,-0.34657225,0.0582689084,-0.0174805094,0.0
10.0,15.0,10.600000024,14.74007082,0.600000024,-0.25992918,0.0582689084,-0.0174805094,0.0
10.0,10.0,10.600000024,9.826713875,0.600000024,-0.173286125,0.0582689084,-0.0174805094,0.0
10.0,5.0,10.600000024,4.9133569375,0.600000024,-0.0866430625,0.0582689084,-0.0174805094,0.0
10.0,0.0,10.600000024,4.81278593e-20,0.600000024,4.81278593e-20,0.0582689084,-0.0174805094,0.0
15.0,50.0,15.899999976,49.13356936,0.899999976,-0.86643064,0.0582689084,-0.0174805094,0.0
15.0,45.0,15.899999976,44.22021246,0.899999976,-0.77978754,0.0582689084,-0.0174805094,0.0
15.0,40.0,15.899999976,39.3068555,0.899999976,-0.6931445,0.0582689084,-0.0174805094,0.0
15.0,35.0,15.899999976,34.39349854,0.899999976,-0.60650146,0.0582689084,-0.0174805094,0.0
15.0,30.0,15.899999976,29.48014164,0.899999976,-0.51985836,0.0582689084,-0.0174805094,0.0
15.0,25.0,15.899999976,24.56678468,0.899999976,-0.43321532,0.0582689084,-0.0174805094,0.0
15.0,20.0,15.899999976,19.65342775,0.899999976,-0.34657225,0.0582689084,-0.0174805094,0.0
15.0,15.0,15.899999976,14.74007082,0.899999976,-0.25992918,0.0582689084,-0.0174805094,0.0
15.0,10.0,15.899999976,9.826713875,0.899999976,-0.173286125,0.0582689084,-0.0174805094,0.0
15.0,5.0,15.899999976,4.9133569375,0.899999976,-0.0866430625,0.0582689084,-0.0174805094,0.0
15.0,0.0,15.899999976,-1.34426074e-16,0.899999976,-1.34426074e-16,0.0582689084,-0.0174805094,0.0
20.0,50.0,21.20000005,49.13356936,1.20000005,-0.86643064,0.0582689084,-0.0174805094,0.0
20.0,45.0,21.20000005,44.22021246,1.20000005,-0.77978754,0.0582689084,-0.0174805094,0.0
20.0,40.0,21.20000005,39.3068555,1.20000005,-0.6931445,0.0582689084,-0.0174805094,0.0
20.0,35.0,21.20000005,34.39349854,1.20000005,-0.60650146,0.0582689084,-0.0174805094,0.0
20.0,30.0,21.20000005,29.48014164,1.20000005,-0.51985836,0.0582689084,-0.0174805094,0.0
20.0,25.0,21.20000005,24.56678468,1.20000005,-0.43321532,0.0582689084,-0.0174805094,0.0
20.0,20.0,21.20000005,19.65342775,1.20000005,-0.34657225,0.0582689084,-0.0174805094,0.0
20.0,15.0,21.20000005,14.74007082,1.20000005,-0.25992918,0.0582689084,-0.0174805094,0.0
20.0,10.0,21.20000005,9.826713875,1.20000005,-0.173286125,0.0582689084,-0.0174805094,0.0
20.0,5.0,21.20000005,4.9133569375,1.20000005,-0.0866430625,0.0582689084,-0.0174805094,0.0
20.0,0.0,21.20000005,-1.04875424e-16,1.20000005,-1.04875424e-16,0.0582689084,-0.0174805094,0.0
25.0,50.0,26.5,49.13356936,1.5,-0.86643064,0.0582689084,-0.0174805094,0.0
25.0,45.0,26.5,44.22021246,1.5,-0.77978754,0.0582689084,-0.0174805094,0.0
25.0,40.0,26.5,39.3068555,1.5,-0.6931445,0.0582689084,-0.0174805094,0.0
25.0,35.0,26.5,34.39349854,1.5,-0.60650146,0.0582689084,-0.0174805094,0.0
25.0,30.0,26.5,29.48014164,1.5,-0.51985836,0.0582689084,-0.0174805094,0.0
25.0,25.0,26.5,24.56678468,1.5,-0.43321532,0.0582689084,-0.0174805094,0.0
25.0,20.0,26.5,19.65342775,1.5,-0.34657225,0.0582689084,-0.0174805094,0.0
25.0,15.0,26.5,14.74007082,1.5,-0.25992918,0.0582689084,-0.0174805094,0.0
25.0,10.0,26.5,9.826713875,1.5,-0.173286125,0.0582689084,-0.0174805094,0.0
25.0,5.0,26.5,4.9133569375,1.5,-0.0866430625,0.0582689084,-0.0174805094,0.0
25.0,0.0,26.5,-2.4324981299999998e-17,1.5,-2.4324981299999998e-17,0.0582689084,-0.0174805094,0.0
30.0,50.0,31.79999995,49.13356936,1.79999995,-0.86643064,0.0582689084,-0.0174805094,0.0
30.0,45.0,31.79999995,44.22021246,1.79999995,-0.77978754,0.0582689084,-0.0174805094,0.0
30.0,40.0,31.79999995,39.3068555,1.79999995,-0.6931445,0.0582689084,-0.0174805094,0.0
30.0,35.0,31.79999995,34.39349854,1.79999995,-0.60650146,0.0582689084,-0.0174805094,0.0
30.0,30.0,31.79999995,29.48014164,1.79999995,-0.51985836,0.0582689084,-0.0174805094,0.0
30.0,25.0,31.79999995,24.56678468,1.79999995,-0.43321532,0.0582689084,-0.0174805094,0.0
30.0,20.0,31.79999995,19.65342775,1.79999995,-0.34657225,0.0582689084,-0.0174805094,0.0
30.0,15.0,31.79999995,14.74007082,1.79999995,-0.25992918,0.0582689084,-0.0174805094,0.0
30.0,10.0,31.79999995,9.826713875,1.79999995,-0.173286125,0.0582689084,-0.0174805094,0.0
30.0,5.0,31.79999995,4.9133569375,1.79999995,-0.0866430625,0.0582689084,-0.0174805094,0.0
30.0,0.0,31.79999995,-8.45651556e-17,1.79999995,-8.45651556e-17,0.0582689084,-0.0174805094,0.0
35.0,50.0,37.0999999,49.13356936,2.0999999,-0.86643064,0.0582689084,-0.0174805094,0.0
35.0,45.0,37.0999999,44.22021246,2.0999999,-0.77978754,0.0582689084,-0.0174805094,0.0
35.0,40.0,37.0999999,39.3068555,2.0999999,-0.6931445,0.0582689084,-0.0174805094,0.0
35.0,35.0,37.0999999,34.39349854,2.0999999,-0.60650146,0.0582689084,-0.0174805094,0.0
35.0,30.0,37.0999999,29.48014164,2.0999999,-0.51985836,0.0582689084,-0.0174805094,0.0
35.0,25.0,37.0999999,24.56678468,2.0999999,-0.43321532,0.0582689084,-0.0174805094,0.0
35.0,20.0,37.0999999,19.65342775,2.0999999,-0.34657225,0.0582689084,-0.0174805094,0.0
35.0,15.0,37.0999999,14.74007082,2.0999999,-0.25992918,0.0582689084,-0.0174805094,0.0
35.0,10.0,37.0999999,9.826713875,2.0999999,-0.173286125,0.0582689084,-0.0174805094,0.0
35.0,5.0,37.0999999,4.9133569375,2.0999999,-0.0866430625,0.0582689084,-0.0174805094,0.0
35.0,0.0,37.0999999,-1.34182923e-16,2.0999999,-1.34182923e-16,0.0582689084,-0.0174805094,0.0
40.0,50.0,42.4000001,49.13356936,2.4000001,-0.86643064,0.0582689084,-0.0174805094,0.0
40.0,45.0,42.4000001,44.22021246,2.4000001,-0.77978754,0.0582689084,-0.0174805094,0.0
40.0,40.0,42.4000001,39.3068555,2.4000001,-0.6931445,0.0582689084,-0.0174805094,0.0
40.0,35.0,42.4000001,34.39349854,2.4000001,-0.60650146,0.0582689084,-0.0174805094,0.0
40.0,30.0,42.4000001,29.48014164,2.4000001,-0.51985836,0.0582689084,-0.0174805094,0.0
40.0,25.0,42.4000001,24.56678468,2.4000001,-0.43321532,0.0582689084,-0.0174805094,0.0
40.0,20.0,42.4000001,19.65342775,2.4000001,-0.34657225,0.0582689084,-0.0174805094,0.0
40.0,15.0,42.4000001,14.74007082,2.4000001,-0.25992918,0.0582689084,-0.0174805094,0.0
40.0,10.0,42.4000001,9.826713875,2.4000001,-0.173286125,0.0582689084,-0.0174805094,0.0
40.0,5.0,42.4000001,4.9133569375,2.4000001,-0.0866430625,0.0582689084,-0.0174805094,0.0
40.0,0.0,42.4000001,-1.73972415e-16,2.4000001,-1.73972415e-16,0.0582689084,-0.0174805094,0.0
45.0,50.0,47.70000005,49.13356936,2.70000005,-0.86643064,0.0582689084,-0.0174805094,0.0
45.0,45.0,47.70000005,44.22021246,2.70000005,-0.77978754,0.0582689084,-0.0174805094,0.0
45.0,40.0,47.70000005,39.3068555,2.70000005,-0.6931445,0.0582689084,-0.0174805094,0.0
45.0,35.0,47.70000005,34.39349854,2.70000005,-0.60650146,0.0582689084,-0.0174805094,0.0
45.0,30.0,47.70000005,29.48014164,2.70000005,-0.51985836,0.0582689084,-0.0174805094,0.0
45.0,25.0,47.70000005,24.56678468,2.70000005,-0.43321532,0.0582689084,-0.0174805094,0.0
45.0,20.0,47.70000005,19.65342775,2.70000005,-0.34657225,0.0582689084,-0.0174805094,0.0
45.0,15.0,47.70000005,14.74007082,2.70000005,-0.25992918,0.0582689084,-0.0174805094,0.0
45.0,10.0,47.70000005,9.826713875,2.70000005,-0.173286125,0.0582689084,-0.0174805094,0.0
45.0,5.0,47.70000005,4.9133569375,2.70000005,-0.0866430625,0.0582689084,-0.0174805094,0.0
45.0,0.0,47.70000005,4.5967104899999993e-17,2.70000005,4.5967104899999993e-17,0.0582689084,-0.0174805094,0.0
50.0,50.0,53.0,49.13356936,3.0,-0.86643064,0.0582689084,-0.0174805094,0.0
50.0,45.0,53.0,44.22021246,3.0,-0.77978754,0.0582689084,-0.0174805094,0.0
50.0,40.0,53.0,39.3068555,3.0,-0.6931445,0.0582689084,-0.0174805094,0.0
50.0,35.0,53.0,34.39349854,3.0,-0.60650146,0.0582689084,-0.0174805094,0.0
50.0,30.0,53.0,29.48014164,3.0,-0.51985836,0.0582689084,-0.0174805094,0.0
50.0,25.0,53.0,24.56678468,3.0,-0.43321532,0.0582689084,-0.0174805094,0.0
50.0,20.0,53.0,19.65342775,3.0,-0.34657225,0.0582689084,-0.0174805094,0.0
50.0,15.0,53.0,14.74007082,3.0,-0.25992918,0.0582689084,-0.0174805094,0.0
50.0,10.0,53.0,9.826713875,3.0,-0.173286125,0.0582689084,-0.0174805094,0.0
50.0,5.0,53.0,4.9133569375,3.0,-0.0866430625,0.0582689084,-0.0174805094,0.0
50.0,0.0,53.0,-2.9102935e-16,3.0,-2.9102935e-16,0.0582689084,-0.0174805094,0.0
